"","A16","A64","A82","ACE","ADZ","AQV","AV5","B93","BGX","BMS","BPJ","BTK","CBB","CDP","CRF","D00","D01","D7A","D85","DE2","DJ9","E3U","E4T","EEJ","FFJ","FPP","FSK","FTC","FYB","G87","G8X","GAN","GHR","GJ3","GPM","GVM","GWF","GWU","GWW","H6C","HGG","HJX","HM9","HRA","J0A","J3M","JB1","JC0","JD5","JTZ","JX3","K3J","KKG","M03","M9R","MB8","N29","N78","NED","NK0","NND","NS2","NXT","NYW","NZA","P67","P6B","P6F","P8M","PTP","PUH","Q11","Q6D","QE2","RCU","RM0","RR8","RW0","S2J","S75","SVV","SY0","T3M","T7P","TE6","TXW","UFK","UUP","V2Q","VEK","VZ8","W2P","W2Z","W7X","WBQ","XU5","XW7","XXZ","XY6","YC6","YDK","YK2","YMD","YUT","ZBB","ZGZ","ZMM","ZT0","ZZJ","Q1C","SBR","B3Q","M05","EF6","DAQ","A05","BGQ","VDE","NAM","HU4","D76","A87","R13","G3R","CTJ","R3M","U4B","YAH","R5A","DFN","XZ8","H9A","PPB","YGY","H27","PG3"
"T7P",-1,1,-1,1,1,1,1,1,-1,0,-1,1,-1,-1,1,1,0,-1,-1,-1,1,1,0,1,0,0,-1,0,1,-1,1,0,1,-1,1,1,1,1,1,1,1,0,-1,-1,0,-1,1,1,-1,-1,0,-1,0,1,0,-1,-1,1,0,1,1,0,0,0,1,1,-1,0,1,0,1,1,-1,1,0,0,-1,-1,1,-1,1,1,0,1,0,1,0,0,0,0,-1,0,1,0,0,1,1,-1,1,-1,1,1,0,-1,1,0,0,1,-1,1,-1,1,-1,1,1,-1,0,-1,0,-1,1,-1,1,1,-1,1,1,-1,-1,0,-1,-1,1,-1,-1,1
"TE6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"TXW",-1,1,-1,1,1,1,1,1,-1,0,-1,1,-1,-1,1,1,0,-1,-1,-1,1,1,0,1,0,0,-1,0,1,-1,1,0,1,-1,1,1,1,1,1,1,1,0,-1,-1,0,-1,1,1,-1,-1,0,-1,0,1,0,-1,-1,1,0,1,1,0,0,0,1,1,-1,0,1,0,1,1,-1,1,0,0,-1,-1,1,-1,1,1,0,1,0,1,0,0,0,0,-1,0,1,0,0,1,1,-1,1,-1,1,1,0,-1,1,0,0,1,-1,1,-1,1,-1,1,1,-1,0,-1,0,-1,1,-1,1,1,-1,1,1,-1,-1,0,-1,-1,1,-1,-1,1
"UFK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"UUP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"V2Q",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VEK",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VZ8",1,-1,1,-1,-1,-1,-1,-1,1,0,1,-1,1,1,-1,-1,0,1,1,1,-1,-1,0,-1,0,0,1,0,-1,1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,0,1,1,0,1,-1,-1,1,1,0,1,0,-1,0,1,1,-1,0,-1,-1,0,0,0,-1,-1,1,0,-1,0,-1,-1,1,-1,0,0,1,1,-1,1,-1,-1,0,-1,0,-1,0,0,0,0,1,0,-1,0,0,-1,-1,1,-1,1,-1,-1,0,1,-1,0,0,-1,1,-1,1,-1,1,-1,-1,1,0,1,0,1,-1,1,-1,-1,1,-1,-1,1,1,0,1,1,-1,1,1,-1
"W2P",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"W2Z",-1,1,-1,1,1,1,1,1,-1,0,-1,1,-1,-1,1,1,0,-1,-1,-1,1,1,0,1,0,0,-1,0,1,-1,1,0,1,-1,1,1,1,1,1,1,1,0,-1,-1,0,-1,1,1,-1,-1,0,-1,0,1,0,-1,-1,1,0,1,1,0,0,0,1,1,-1,0,1,0,1,1,-1,1,0,0,-1,-1,1,-1,1,1,0,1,0,1,0,0,0,0,-1,0,1,0,0,1,1,-1,1,-1,1,1,0,-1,1,0,0,1,-1,1,-1,1,-1,1,1,-1,0,-1,0,-1,1,-1,1,1,-1,1,1,-1,-1,0,-1,-1,1,-1,-1,1
"W7X",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"WBQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"XU5",-1,1,-1,1,1,1,1,1,-1,0,-1,1,-1,-1,1,1,0,-1,-1,-1,1,1,0,1,0,0,-1,0,1,-1,1,0,1,-1,1,1,1,1,1,1,1,0,-1,-1,0,-1,1,1,-1,-1,0,-1,0,1,0,-1,-1,1,0,1,1,0,0,0,1,1,-1,0,1,0,1,1,-1,1,0,0,-1,-1,1,-1,1,1,0,1,0,1,0,0,0,0,-1,0,1,0,0,1,1,-1,1,-1,1,1,0,-1,1,0,0,1,-1,1,-1,1,-1,1,1,-1,0,-1,0,-1,1,-1,1,1,-1,1,1,-1,-1,0,-1,-1,1,-1,-1,1
"XW7",-1,1,-1,1,1,1,1,1,-1,0,-1,1,-1,-1,1,1,0,-1,-1,-1,1,1,0,1,0,0,-1,0,1,-1,1,0,1,-1,1,1,1,1,1,1,1,0,-1,-1,0,-1,1,1,-1,-1,0,-1,0,1,0,-1,-1,1,0,1,1,0,0,0,1,1,-1,0,1,0,1,1,-1,1,0,0,-1,-1,1,-1,1,1,0,1,0,1,0,0,0,0,-1,0,1,0,0,1,1,-1,1,-1,1,1,0,-1,1,0,0,1,-1,1,-1,1,-1,1,1,-1,0,-1,0,-1,1,-1,1,1,-1,1,1,-1,-1,0,-1,-1,1,-1,-1,1
"XXZ",1,-1,1,-1,-1,-1,-1,-1,1,0,1,-1,1,1,-1,-1,0,1,1,1,-1,-1,0,-1,0,0,1,0,-1,1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,0,1,1,0,1,-1,-1,1,1,0,1,0,-1,0,1,1,-1,0,-1,-1,0,0,0,-1,-1,1,0,-1,0,-1,-1,1,-1,0,0,1,1,-1,1,-1,-1,0,-1,0,-1,0,0,0,0,1,0,-1,0,0,-1,-1,1,-1,1,-1,-1,0,1,-1,0,0,-1,1,-1,1,-1,1,-1,-1,1,0,1,0,1,-1,1,-1,-1,1,-1,-1,1,1,0,1,1,-1,1,1,-1
"XY6",-1,1,-1,1,1,1,1,1,-1,0,-1,1,-1,-1,1,1,0,-1,-1,-1,1,1,0,1,0,0,-1,0,1,-1,1,0,1,-1,1,1,1,1,1,1,1,0,-1,-1,0,-1,1,1,-1,-1,0,-1,0,1,0,-1,-1,1,0,1,1,0,0,0,1,1,-1,0,1,0,1,1,-1,1,0,0,-1,-1,1,-1,1,1,0,1,0,1,0,0,0,0,-1,0,1,0,0,1,1,-1,1,-1,1,1,0,-1,1,0,0,1,-1,1,-1,1,-1,1,1,-1,0,-1,0,-1,1,-1,1,1,-1,1,1,-1,-1,0,-1,-1,1,-1,-1,1
"YC6",1,-1,1,-1,-1,-1,-1,-1,1,0,1,-1,1,1,-1,-1,0,1,1,1,-1,-1,0,-1,0,0,1,0,-1,1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,0,1,1,0,1,-1,-1,1,1,0,1,0,-1,0,1,1,-1,0,-1,-1,0,0,0,-1,-1,1,0,-1,0,-1,-1,1,-1,0,0,1,1,-1,1,-1,-1,0,-1,0,-1,0,0,0,0,1,0,-1,0,0,-1,-1,1,-1,1,-1,-1,0,1,-1,0,0,-1,1,-1,1,-1,1,-1,-1,1,0,1,0,1,-1,1,-1,-1,1,-1,-1,1,1,0,1,1,-1,1,1,-1
"YDK",-1,1,-1,1,1,1,1,1,-1,0,-1,1,-1,-1,1,1,0,-1,-1,-1,1,1,0,1,0,0,-1,0,1,-1,1,0,1,-1,1,1,1,1,1,1,1,0,-1,-1,0,-1,1,1,-1,-1,0,-1,0,1,0,-1,-1,1,0,1,1,0,0,0,1,1,-1,0,1,0,1,1,-1,1,0,0,-1,-1,1,-1,1,1,0,1,0,1,0,0,0,0,-1,0,1,0,0,1,1,-1,1,-1,1,1,0,-1,1,0,0,1,-1,1,-1,1,-1,1,1,-1,0,-1,0,-1,1,-1,1,1,-1,1,1,-1,-1,0,-1,-1,1,-1,-1,1
"YK2",-1,1,-1,1,1,1,1,1,-1,0,-1,1,-1,-1,1,1,0,-1,-1,-1,1,1,0,1,0,0,-1,0,1,-1,1,0,1,-1,1,1,1,1,1,1,1,0,-1,-1,0,-1,1,1,-1,-1,0,-1,0,1,0,-1,-1,1,0,1,1,0,0,0,1,1,-1,0,1,0,1,1,-1,1,0,0,-1,-1,1,-1,1,1,0,1,0,1,0,0,0,0,-1,0,1,0,0,1,1,-1,1,-1,1,1,0,-1,1,0,0,1,-1,1,-1,1,-1,1,1,-1,0,-1,0,-1,1,-1,1,1,-1,1,1,-1,-1,0,-1,-1,1,-1,-1,1
"YMD",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"YUT",1,-1,1,-1,-1,-1,-1,-1,1,0,1,-1,1,1,-1,-1,0,1,1,1,-1,-1,0,-1,0,0,1,0,-1,1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,0,1,1,0,1,-1,-1,1,1,0,1,0,-1,0,1,1,-1,0,-1,-1,0,0,0,-1,-1,1,0,-1,0,-1,-1,1,-1,0,0,1,1,-1,1,-1,-1,0,-1,0,-1,0,0,0,0,1,0,-1,0,0,-1,-1,1,-1,1,-1,-1,0,1,-1,0,0,-1,1,-1,1,-1,1,-1,-1,1,0,1,0,1,-1,1,-1,-1,1,-1,-1,1,1,0,1,1,-1,1,1,-1
"ZBB",-1,1,-1,1,1,1,1,1,-1,0,-1,1,-1,-1,1,1,0,-1,-1,-1,1,1,0,1,0,0,-1,0,1,-1,1,0,1,-1,1,1,1,1,1,1,1,0,-1,-1,0,-1,1,1,-1,-1,0,-1,0,1,0,-1,-1,1,0,1,1,0,0,0,1,1,-1,0,1,0,1,1,-1,1,0,0,-1,-1,1,-1,1,1,0,1,0,1,0,0,0,0,-1,0,1,0,0,1,1,-1,1,-1,1,1,0,-1,1,0,0,1,-1,1,-1,1,-1,1,1,-1,0,-1,0,-1,1,-1,1,1,-1,1,1,-1,-1,0,-1,-1,1,-1,-1,1
"ZGZ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZMM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ZT0",-1,1,-1,1,1,1,1,1,-1,0,-1,1,-1,-1,1,1,0,-1,-1,-1,1,1,0,1,0,0,-1,0,1,-1,1,0,1,-1,1,1,1,1,1,1,1,0,-1,-1,0,-1,1,1,-1,-1,0,-1,0,1,0,-1,-1,1,0,1,1,0,0,0,1,1,-1,0,1,0,1,1,-1,1,0,0,-1,-1,1,-1,1,1,0,1,0,1,0,0,0,0,-1,0,1,0,0,1,1,-1,1,-1,1,1,0,-1,1,0,0,1,-1,1,-1,1,-1,1,1,-1,0,-1,0,-1,1,-1,1,1,-1,1,1,-1,-1,0,-1,-1,1,-1,-1,1
"ZZJ",1,-1,1,-1,-1,-1,-1,-1,1,0,1,-1,1,1,-1,-1,0,1,1,1,-1,-1,0,-1,0,0,1,0,-1,1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,0,1,1,0,1,-1,-1,1,1,0,1,0,-1,0,1,1,-1,0,-1,-1,0,0,0,-1,-1,1,0,-1,0,-1,-1,1,-1,0,0,1,1,-1,1,-1,-1,0,-1,0,-1,0,0,0,0,1,0,-1,0,0,-1,-1,1,-1,1,-1,-1,0,1,-1,0,0,-1,1,-1,1,-1,1,-1,-1,1,0,1,0,1,-1,1,-1,-1,1,-1,-1,1,1,0,1,1,-1,1,1,-1
"Q1C",-1,1,-1,1,1,1,1,1,-1,0,-1,1,-1,-1,1,1,0,-1,-1,-1,1,1,0,1,0,0,-1,0,1,-1,1,0,1,-1,1,1,1,1,1,1,1,0,-1,-1,0,-1,1,1,-1,-1,0,-1,0,1,0,-1,-1,1,0,1,1,0,0,0,1,1,-1,0,1,0,1,1,-1,1,0,0,-1,-1,1,-1,1,1,0,1,0,1,0,0,0,0,-1,0,1,0,0,1,1,-1,1,-1,1,1,0,-1,1,0,0,1,-1,1,-1,1,-1,1,1,-1,0,-1,0,-1,1,-1,1,1,-1,1,1,-1,-1,0,-1,-1,1,-1,-1,1
"SBR",1,-1,1,-1,-1,-1,-1,-1,1,0,1,-1,1,1,-1,-1,0,1,1,1,-1,-1,0,-1,0,0,1,0,-1,1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,0,1,1,0,1,-1,-1,1,1,0,1,0,-1,0,1,1,-1,0,-1,-1,0,0,0,-1,-1,1,0,-1,0,-1,-1,1,-1,0,0,1,1,-1,1,-1,-1,0,-1,0,-1,0,0,0,0,1,0,-1,0,0,-1,-1,1,-1,1,-1,-1,0,1,-1,0,0,-1,1,-1,1,-1,1,-1,-1,1,0,1,0,1,-1,1,-1,-1,1,-1,-1,1,1,0,1,1,-1,1,1,-1
"B3Q",-1,1,-1,1,1,1,1,1,-1,0,-1,1,-1,-1,1,1,0,-1,-1,-1,1,1,0,1,0,0,-1,0,1,-1,1,0,1,-1,1,1,1,1,1,1,1,0,-1,-1,0,-1,1,1,-1,-1,0,-1,0,1,0,-1,-1,1,0,1,1,0,0,0,1,1,-1,0,1,0,1,1,-1,1,0,0,-1,-1,1,-1,1,1,0,1,0,1,0,0,0,0,-1,0,1,0,0,1,1,-1,1,-1,1,1,0,-1,1,0,0,1,-1,1,-1,1,-1,1,1,-1,0,-1,0,-1,1,-1,1,1,-1,1,1,-1,-1,0,-1,-1,1,-1,-1,1
"M05",1,-1,1,-1,-1,-1,-1,-1,1,0,1,-1,1,1,-1,-1,0,1,1,1,-1,-1,0,-1,0,0,1,0,-1,1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,0,1,1,0,1,-1,-1,1,1,0,1,0,-1,0,1,1,-1,0,-1,-1,0,0,0,-1,-1,1,0,-1,0,-1,-1,1,-1,0,0,1,1,-1,1,-1,-1,0,-1,0,-1,0,0,0,0,1,0,-1,0,0,-1,-1,1,-1,1,-1,-1,0,1,-1,0,0,-1,1,-1,1,-1,1,-1,-1,1,0,1,0,1,-1,1,-1,-1,1,-1,-1,1,1,0,1,1,-1,1,1,-1
"EF6",-1,1,-1,1,1,1,1,1,-1,0,-1,1,-1,-1,1,1,0,-1,-1,-1,1,1,0,1,0,0,-1,0,1,-1,1,0,1,-1,1,1,1,1,1,1,1,0,-1,-1,0,-1,1,1,-1,-1,0,-1,0,1,0,-1,-1,1,0,1,1,0,0,0,1,1,-1,0,1,0,1,1,-1,1,0,0,-1,-1,1,-1,1,1,0,1,0,1,0,0,0,0,-1,0,1,0,0,1,1,-1,1,-1,1,1,0,-1,1,0,0,1,-1,1,-1,1,-1,1,1,-1,0,-1,0,-1,1,-1,1,1,-1,1,1,-1,-1,0,-1,-1,1,-1,-1,1
"DAQ",-1,1,-1,1,1,1,1,1,-1,0,-1,1,-1,-1,1,1,0,-1,-1,-1,1,1,0,1,0,0,-1,0,1,-1,1,0,1,-1,1,1,1,1,1,1,1,0,-1,-1,0,-1,1,1,-1,-1,0,-1,0,1,0,-1,-1,1,0,1,1,0,0,0,1,1,-1,0,1,0,1,1,-1,1,0,0,-1,-1,1,-1,1,1,0,1,0,1,0,0,0,0,-1,0,1,0,0,1,1,-1,1,-1,1,1,0,-1,1,0,0,1,-1,1,-1,1,-1,1,1,-1,0,-1,0,-1,1,-1,1,1,-1,1,1,-1,-1,0,-1,-1,1,-1,-1,1
"A05",1,-1,1,-1,-1,-1,-1,-1,1,0,1,-1,1,1,-1,-1,0,1,1,1,-1,-1,0,-1,0,0,1,0,-1,1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,0,1,1,0,1,-1,-1,1,1,0,1,0,-1,0,1,1,-1,0,-1,-1,0,0,0,-1,-1,1,0,-1,0,-1,-1,1,-1,0,0,1,1,-1,1,-1,-1,0,-1,0,-1,0,0,0,0,1,0,-1,0,0,-1,-1,1,-1,1,-1,-1,0,1,-1,0,0,-1,1,-1,1,-1,1,-1,-1,1,0,1,0,1,-1,1,-1,-1,1,-1,-1,1,1,0,1,1,-1,1,1,-1
"BGQ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"VDE",1,-1,1,-1,-1,-1,-1,-1,1,0,1,-1,1,1,-1,-1,0,1,1,1,-1,-1,0,-1,0,0,1,0,-1,1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,0,1,1,0,1,-1,-1,1,1,0,1,0,-1,0,1,1,-1,0,-1,-1,0,0,0,-1,-1,1,0,-1,0,-1,-1,1,-1,0,0,1,1,-1,1,-1,-1,0,-1,0,-1,0,0,0,0,1,0,-1,0,0,-1,-1,1,-1,1,-1,-1,0,1,-1,0,0,-1,1,-1,1,-1,1,-1,-1,1,0,1,0,1,-1,1,-1,-1,1,-1,-1,1,1,0,1,1,-1,1,1,-1
"NAM",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"HU4",1,-1,1,-1,-1,-1,-1,-1,1,0,1,-1,1,1,-1,-1,0,1,1,1,-1,-1,0,-1,0,0,1,0,-1,1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,0,1,1,0,1,-1,-1,1,1,0,1,0,-1,0,1,1,-1,0,-1,-1,0,0,0,-1,-1,1,0,-1,0,-1,-1,1,-1,0,0,1,1,-1,1,-1,-1,0,-1,0,-1,0,0,0,0,1,0,-1,0,0,-1,-1,1,-1,1,-1,-1,0,1,-1,0,0,-1,1,-1,1,-1,1,-1,-1,1,0,1,0,1,-1,1,-1,-1,1,-1,-1,1,1,0,1,1,-1,1,1,-1
"D76",-1,1,-1,1,1,1,1,1,-1,0,-1,1,-1,-1,1,1,0,-1,-1,-1,1,1,0,1,0,0,-1,0,1,-1,1,0,1,-1,1,1,1,1,1,1,1,0,-1,-1,0,-1,1,1,-1,-1,0,-1,0,1,0,-1,-1,1,0,1,1,0,0,0,1,1,-1,0,1,0,1,1,-1,1,0,0,-1,-1,1,-1,1,1,0,1,0,1,0,0,0,0,-1,0,1,0,0,1,1,-1,1,-1,1,1,0,-1,1,0,0,1,-1,1,-1,1,-1,1,1,-1,0,-1,0,-1,1,-1,1,1,-1,1,1,-1,-1,0,-1,-1,1,-1,-1,1
"A87",1,-1,1,-1,-1,-1,-1,-1,1,0,1,-1,1,1,-1,-1,0,1,1,1,-1,-1,0,-1,0,0,1,0,-1,1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,0,1,1,0,1,-1,-1,1,1,0,1,0,-1,0,1,1,-1,0,-1,-1,0,0,0,-1,-1,1,0,-1,0,-1,-1,1,-1,0,0,1,1,-1,1,-1,-1,0,-1,0,-1,0,0,0,0,1,0,-1,0,0,-1,-1,1,-1,1,-1,-1,0,1,-1,0,0,-1,1,-1,1,-1,1,-1,-1,1,0,1,0,1,-1,1,-1,-1,1,-1,-1,1,1,0,1,1,-1,1,1,-1
"R13",-1,1,-1,1,1,1,1,1,-1,0,-1,1,-1,-1,1,1,0,-1,-1,-1,1,1,0,1,0,0,-1,0,1,-1,1,0,1,-1,1,1,1,1,1,1,1,0,-1,-1,0,-1,1,1,-1,-1,0,-1,0,1,0,-1,-1,1,0,1,1,0,0,0,1,1,-1,0,1,0,1,1,-1,1,0,0,-1,-1,1,-1,1,1,0,1,0,1,0,0,0,0,-1,0,1,0,0,1,1,-1,1,-1,1,1,0,-1,1,0,0,1,-1,1,-1,1,-1,1,1,-1,0,-1,0,-1,1,-1,1,1,-1,1,1,-1,-1,0,-1,-1,1,-1,-1,1
"G3R",-1,1,-1,1,1,1,1,1,-1,0,-1,1,-1,-1,1,1,0,-1,-1,-1,1,1,0,1,0,0,-1,0,1,-1,1,0,1,-1,1,1,1,1,1,1,1,0,-1,-1,0,-1,1,1,-1,-1,0,-1,0,1,0,-1,-1,1,0,1,1,0,0,0,1,1,-1,0,1,0,1,1,-1,1,0,0,-1,-1,1,-1,1,1,0,1,0,1,0,0,0,0,-1,0,1,0,0,1,1,-1,1,-1,1,1,0,-1,1,0,0,1,-1,1,-1,1,-1,1,1,-1,0,-1,0,-1,1,-1,1,1,-1,1,1,-1,-1,0,-1,-1,1,-1,-1,1
"CTJ",1,-1,1,-1,-1,-1,-1,-1,1,0,1,-1,1,1,-1,-1,0,1,1,1,-1,-1,0,-1,0,0,1,0,-1,1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,-1,0,1,1,0,1,-1,-1,1,1,0,1,0,-1,0,1,1,-1,0,-1,-1,0,0,0,-1,-1,1,0,-1,0,-1,-1,1,-1,0,0,1,1,-1,1,-1,-1,0,-1,0,-1,0,0,0,0,1,0,-1,0,0,-1,-1,1,-1,1,-1,-1,0,1,-1,0,0,-1,1,-1,1,-1,1,-1,-1,1,0,1,0,1,-1,1,-1,-1,1,-1,-1,1,1,0,1,1,-1,1,1,-1
"R3M",-1,1,-1,1,1,1,1,1,-1,0,-1,1,-1,-1,1,1,0,-1,-1,-1,1,1,0,1,0,0,-1,0,1,-1,1,0,1,-1,1,1,1,1,1,1,1,0,-1,-1,0,-1,1,1,-1,-1,0,-1,0,1,0,-1,-1,1,0,1,1,0,0,0,1,1,-1,0,1,0,1,1,-1,1,0,0,-1,-1,1,-1,1,1,0,1,0,1,0,0,0,0,-1,0,1,0,0,1,1,-1,1,-1,1,1,0,-1,1,0,0,1,-1,1,-1,1,-1,1,1,-1,0,-1,0,-1,1,-1,1,1,-1,1,1,-1,-1,0,-1,-1,1,-1,-1,1
